block_number,from_address,to_address,value,gas,gas_price,block_timestamp
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xaafabf5ef10981ecfd0584f5ed98e7b65e0c2a9d,1.45309822022181E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xbd17a42ce944f1bb7e19a2aecfbd5a51ffee558e,1.50103635729978E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x608ec4048d9da98929275cc22023e6196449adfb,1.02170893599168E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xdf7f0af1f78de33580d43e6d6b4e5759c5eb84e7,1.38303849482008E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x96aad22606b3aad44a73f5e048462a5ee76df190,1.05462877499564E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x7e3dfa459c5032fe2311fedcc38dcb9d2ec44ac9,1.90951400579966E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xaeef63d3594834ae94ef499816ebad00ce91e177,1.08387340299808E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xa4d21c56dccd37323285c93f18fdbdc2d662ac20,1.33771770972019E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xfebbfde0f6a075629b6b6c927f72138a88cf4514,1.12780175905927E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x3ab194fccac589b93246f1898c8e519028a9cd94,1.0588761253711E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xe97bd9a1c8b9c18ba5d2fc8891e3c6c0dba4e383,1.39131151114861E+018,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xbe9b040f1540f08ddd370303117c5fdfad832fae,1.11830363462074E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x4d6e1a16a0357af3e26b31e685761b952fcfd4b6,2.29812218388063E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x9b9fac527ef803b9122b568dad73179518ccdf72,1.05768811634819E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x45e18de1b20aadf767c228d7eef054991cd2228b,1.12237782890911E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xd712d6a75db543bd44fe951dc10588798e3d4d38,1.60049884551443E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x0d5957b03826c61d2b4a8599a99e793c639cdf53,1.00587163401967E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x1f976321affba8adc4a6e24269beaf4fcf879bdb,1.37836300103618E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x11f6567eacf4acd044995cb3076b8bb513204cf0,2.00690453493478E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xed3019d591eaa7b8e6094100d3307c823f86e842,1.00300801742909E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xde77f4045cef3072fe7a22f40dbce018167b4358,9.04229510104515E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x2943dae9f97138495419bb3a5d90254ac1cac124,1.78187495956779E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xd794ee2e89a8038a9c1cfab02e178c502f9bf4ee,1.38505388910934E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xd434eade9d0f3337b4de4640fc1c0752ad8c17ce,1.32569373895774E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x34faaa028162c4d4e92db6abfa236a8e90ff2fc3,3.40082160567185E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x7ea064b44b963b875624d34e2b8f85c3cc5a1287,1.12475299844904E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xf078feb89c1308647ac482e0f42dc402b37522a6,1.78574223130102E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x0c0f755971e64e9860fda6b5d6857616704507f3,1.77355670090273E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x9a6713c35bd0cbb7f17eefed74de0d9dd67bb082,1.16808247569372E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x7d072499732a80181b30185007ed9a7ff844402b,6.50914372522878E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x192c4ba8b60820f2fd43b3e8774d4c4ef3c06976,1.49932373286575E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x5e3c1768318022f42d4572fd968e4880abc44be0,1.14341511564978E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x01253d13939bb82cb56d6644d7a5d7477d0de779,1.75548209616502E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x8e275ff9f9e5966c3f0fa042f837027772ccd8cb,1.08767953112199E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xc5f9c0eba445ae4dbd3831fd1de00b9bceb235af,1.58511113351787E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x5b659599556f75ac09902f35696137224fe0ee9d,1.49978097213531E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xab1a90c3fa21ab4d6f5d43617e518f7c031dd1cd,1.08766467079806E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x49de29f138d3f6ab0432f2106ff4da6ec7e7b256,1.14202234475939E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x2eb9164dec5f77650cc5414f8bc201796abcd1e3,1.10642561991264E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x660597939212b329582e6bb0e8a6f2a7c413815b,2.54999665203883E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x79e43862bc5259d5e0b9c0b671d981e1daccd829,8.78760021191101E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xb7955e6ee162f726a13ce55530819be39c1c2443,1.00616797363336E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xd884ae1dd1bfc836dc749909bf985dcdaae5ddcc,1.13840873972431E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x1cc5a6f219942216224784deefddd9eff79b091c,1.11275578901837E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x019400dacef25b6605f231253f8b03f0a118627a,1.67962898216013E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xfeb5e65bf964aee62bfbc7c4840f24a5f09591d7,2.35075397931968E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x51a449fa7a7989c9f37643c2aaa4a0c415292ce9,1.02630149398661E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x7e3d197f12e031080e60b6ac779285776d8d26d6,1.30041183102861E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x9b9092455eb5a2711ee8a35a027ce992c96577f8,1.62589119152702E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x4b3ed943a1c61c6df5bc3b11786289159f8d9dbf,3.17719121524291E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xad0cc8cc293bb6a732f576007a625c352728d230,1.46713266831589E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x6989b850fb3a0440747809a82e13464351c174df,2.01065036905782E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x98bf8f243be2bd112e96575a5e1d1c77dce1ceb9,2.94299826029506E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x0020fe20bd16cad7aa240ff3c53186a869808c0a,1.24180207297557E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x19aee1c168414e8c81c4349fa08fe8978de8814a,1.22959920678293E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x9af9d7882b168ec626d865efcd6ace678549d67e,1.46687750304209E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xab453026dd0ec134d18d07f9936973b526cd924e,1.67154104871505E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x441ea39647b6db6c3ce2daf8d7373642d696cede,1.8230596007401E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x3eecb9ed0c3fcc7be6030cd61f40f4a7b454bbf0,2.02354087461599E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xc6ec0da546fe3ac7fcd60a05988a0a44a931bf30,1.19415430368293E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x75d7dc789ca42b53e994e1e088b5b6b7cbebb99e,5.20806557482902E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x4c9ba33dcbb5876e1a83d60114f42c949da4ee22,6.45873544226962E+018,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x6186653a298048069ab17aed0bc3b341419784c4,3.89383353164072E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xf310230c9bb6ac32451239425fc7c217407b5ffc,1.24850363969016E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xe8542479944d4b2fada9e0f16c7553a2f8a21292,1.68575943566276E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x52578d6de15028accd240b08afd850f40d89c24c,1.043312846506E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x8898213cce89e8c7bf2b876f39669412ab6b1c98,1.55294198874401E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x7df9b9687e55e9f0afb21de5511d70e9ec7c736c,8.60181768271677E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xb4c993d0d65986753be8b8f284f62cdd3c670532,1.47950703846777E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xb0b2d191259ccd58c50b2779feee10f9dd106ccd,1.74182850189144E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xfcfcec4882bc9fac4cf62c66bf96c7d40fd157ee,6.263714841648E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xf80bf7033ca7ab543c84366ffad10c5cce943ba1,3.17573812716823E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x16baa5b3515d8bbffbe2cff1ebee88d7ac625890,1.48980099458265E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xe7bc5789207bb4d191517a01097e964595913b6d,1.11534130172776E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x7bbd93f982e0ddebdabf9c69ac51e8c1183c0540,1.08733523969933E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x0c10720b5ede929bfb613a1b9e15e546edb0d0d6,1.59215405546726E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x6e47ccd78b8a4ee5a8e2efd443a2f8a3fa4f3e51,1.03041746030719E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x0bd20c162798c46429052560be433e1742a7bea2,1.3724405555089E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xa173b5ffb3439f94695c07761b0e09c7bae9fad7,1.11520918683778E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x5c8959de2cc3467a52c89acbfecc3330b4c32337,2.23330650420662E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xfc40846267bb8753c52e38b542a437b3e3573640,2.48073015111791E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x260e08dd224f43c3cc0f5d1cee97a947a34d9b75,3.39675519276513E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xc6e3a5dad4e52120d5125e7569fad1f81f13a141,1.0376223914575E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xfdb2eb2dd7c41a6f620784e14d877ed9b0107d9b,1.49324072623328E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x624e4fc77af9e1ce2f5884b08588d1eae13daaee,1.15233621241548E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x9f5389eacf602edb3905784b83d5281d63e615c0,9.38816974751573E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x116255415bd8770b9a7b66fee4cbf84500496f0d,1.31444561538064E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x4940913f4da34ec39afd033d825775ffeca6012a,1.51514564373231E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x6c0cc557a43f6531170b054b01628c0534e93bf5,2.36234776556001E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xde5e47fbe4cf056b3fc8d22e953ab016a54e1545,1.36003541199046E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xe3db525f1a79bf25e4da7c2ba619b52d5fff5285,1.09541655674053E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xbe689512b9a5232782405943189187e83b0d9f08,1.30822912607344E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xf40e931ded27ab11189583e6103839ec68b527c6,1.03247192847043E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xa97bfd2c17fa68d77d2b9e58e58420c5b1f4e8e6,2.29378954971825E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xc3b5de653f2a34971bff17bbd2e80fcad0d83248,1.48789412140305E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x32dc6bdf3a6e39a653d943bd2ca1886984728ed9,7.64590993764243E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x466dc6939bf0018f87ddb55bf80d9524bbd37fac,1.24953497031702E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x6cafc5344f95ef40077e8e2594eda5d27ccb9e81,1.24088028886467E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x3f698ac0e9ed7c0d7634a9a62333187448586ee1,1.0526520090035E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x8c63080554ddb849ff007deebff90bcd24fae15e,2.91195516822512E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x8c53e7dba50298931e1eca00e4bc7cf0f99a2d5a,1.39647035951535E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xcbca5430f438e4771ef384df0e5a5976e0908a03,1.18516005836227E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xa4274f463519866044d20e14f93ed8e2b1a25b93,1.1057216660092E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xd74db842a82bfbf2d36cdc5985f5c4e5c234eb17,1.58693185492285E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x21f563c10bc8bbb15ea500821ca521f4acf788af,1.22969058829465E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x95927abbf2bf87053858cd95aa4d1f5ae53ba5b4,1.06515775595827E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x64a3c611aa1d617db4092db4a1e1556dec1fe320,1.43304796836849E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x17300fa87910057aecf4c711fd825ea4e30f84e4,1.51647678730344E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x438a4b9fab8dc2127e8f394f12d5b59eece34138,1.3320017150381E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xed3fe86896534c24d9f91232fae34b78dff3c1f4,2.45142457732727E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x997c5c959c37d476cffce0518438a4d39418e524,1.7500676053479E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x16b4a4bfd27e0f299cc83482c71cfdb2a510a438,1.21114495144457E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x4db6872944714da21d61790feb5c65aa525ba232,1.83708385825571E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xae01d26127f239b613ccecd6e0c1797316d6d1c6,1.02975438694036E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xb1b5163774463c4bfd98b73f322919f4f1be92b0,1.37806821804524E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xbb4b9e71cd05db5e248fa93888306f9a6948369b,1.79999771022727E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x14e66aaf628c345e545f0686d29257785ccabd91,1.18056157342019E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x5acea6d4bc9bdb0efb6271e227a5ac8c7f204e9e,1.79350183918556E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xd847c3a7d0ecaead6a43683dfe69bb42b0e3d05e,1.55968421503315E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x9fd151bb268d355b227c7fc3294e3761b6a4e986,1.03937735221636E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x0b87b9a9c2e674df6b34a7421772af532b83d72e,2.58134170717965E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x2d9804769046999823948154ce25180e2dc97fe0,1.38238794633972E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xc08c01735464629614605a488866eec589bc9836,2.64798168548598E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x974e37c53dd57cc8017c140113c18578294d059f,6.87593577213212E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x2aea12894b150e12f51eb552bab17d9e45e3f388,1.22316704912314E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x839409ad8b2a945f4635a5dddc49882eeb7aaabd,1.12135802616557E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x58b4a53dee2b88f2babba9ea4be005995d87a686,1.15820591609875E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x6e06e102b85fa3f5ec1a18f0f0d088772f343811,1.20695045988109E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xe7bedf04d13c1f2e19d59fe2a4376a4de4dbb86f,1.35947586832641E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x2f94b35700ab622867cb336c317ec1a5c32a567b,1.60771245121257E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xb3754468694251c9d5d594e1178a0bf7ccb9a659,1.23685733907972E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x18ed20348597807cbf1084fd37806aa128bd2413,5.32958170364861E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xa78277c40d71329b02a1c9c03fa0958d7c50fc9d,1.82672602499432E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x7cfb0d189e3a22d72fe60ff0971b2d9fa6572a07,1.39770916100348E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x6e58e0adfae4321e482b11cc52f93ae1768729b7,1.1018632902216E+017,50000,20000000000,1474164198
2279407,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x345dbde999af271a4a415dcbf095d5ac125704de,1.81891774601313E+017,50000,20000000000,1474164198
2279408,0x67a5a03d9be4adc79130b2d4821498e15b9f32ef,0x8b2232c5006a7c9bcb7b52d07ad429bb71ae2c1c,1.21829996253082E+017,21000,23953511758,1474164205
2279408,0x1e9939daaad6924ad004c2560e90804164900341,0x0b2e8d6040c75a1021178165d8c335541573de1f,1.00891162583106E+018,90000,23862643190,1474164205
2279408,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xaebb39560cd22d63f48c8e681ef1c35792dea82e,1.0101464E+018,90000,23585867562,1474164205
2279408,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x954a781d13f195e94d14f296033204d19dec2360,5.1249658E+017,90000,23331847767,1474164205
2279408,0x228c10754b6d76b7d448053a2ffe6ff0eab5dc80,0x91337a300e0361bddb2e377dd4e88ccb7796663d,4.7702469E+017,21000,20000000000,1474164205
2279408,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xf99711b62feb337ecc48bee8ee6e8a404bd48e0f,1.18021657466704E+017,50000,20000000000,1474164205
2279408,0x524df34fbe5189a5f6c5a72c00de081f8777e40a,0x91337a300e0361bddb2e377dd4e88ccb7796663d,5.8169822E+017,21000,20000000000,1474164205
2279408,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xa27c776bf22ed68eba60138c05fc7e5e2a742dfa,2.27945129379426E+017,50000,20000000000,1474164205
2279408,0xc4d0b45f01214503d0f258f7ead61ee31980451e,0x91337a300e0361bddb2e377dd4e88ccb7796663d,1.58036365E+018,21000,20000000000,1474164205
2279408,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x1046f5106854dd9879df8a4d217d2495865d3983,1.08693080806047E+017,50000,20000000000,1474164205
2279408,0x3eae59e567bb7e9d68b23b36aad5bf6ccbe7f31a,0x91337a300e0361bddb2e377dd4e88ccb7796663d,1.9071703E+017,21000,20000000000,1474164205
2279408,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xf0c5e3afaa3751a7d9adb33ac540934453d2864c,1.80878809223078E+017,50000,20000000000,1474164205
2279408,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xd291de7c3230f5f0356260ca78bf409b1eec688d,1.18774899422583E+017,50000,20000000000,1474164205
2279408,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xf249da285968efb9ce0d011cf389a93881e4908e,2.373459102321E+017,50000,20000000000,1474164205
2279408,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x58a5a154e29540ce9fc1f667daf2adf9e5d8d656,1.40915771439975E+017,50000,20000000000,1474164205
2279408,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xd56c0bbf164a9ad3489ac9528bce2f59808c11e3,1.61175381835394E+017,50000,20000000000,1474164205
2279408,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xc7c7170706e03f3da1b604a3c0ce2690bce1dbd6,1.35876149741027E+017,50000,20000000000,1474164205
2279408,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x278c9ec6d3fcfc3285fb7ce907e2be0ab12e8da1,3.43221609323929E+017,50000,20000000000,1474164205
2279408,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x8720faeab9ca1e35423d554c8528042c69f8ab93,1.07257834671915E+017,50000,20000000000,1474164205
2279408,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x64f2115a5939bab0c1da9492490857d9ee4179cf,1.04567236010414E+017,50000,20000000000,1474164205
2279408,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x3f6f027d80181cd1525f139b2e2cf40c00e0d152,1.23059531063603E+017,50000,20000000000,1474164205
2279408,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x00a6a1c92ba797b017959c4eafc576d4d1634c12,1.3679264759665E+017,50000,20000000000,1474164205
